name,tipo,centralidad_grado,centralidad_eigen,centralidad_intermediacion,centralidad_cercania,componente
[en contra] empobrecimiento del campo mexicano que provocó el tratado de libre comercio de américa del norte (tlcan) en los 20 años que tiene de vigencia,demanda,1,2.01493488166292E-06,0,245.0595238095,2
[en contra] empresas mineras de canadá,demanda,1,9.42253619908127E-06,0,278.5607142857,2
[en contra] en la cruzada nacional contra el hambre no se han atendido demandas de los campesinos,demanda,1,1.9068526536965E-05,0,283.7226190476,2
"[en contra] enmienda constitucional (reforma educativa) que, subrayaron, es punitiva y no formativa",demanda,1,0.0001950966,0,282.4567460317,2
[en contra] enmiendas que le quitan a la organización gremial el control sobre las plazas labores y la permanencia de los maestros que reprueben los exámenes de evaluación que serán obligatorios,demanda,1,3.43317107129659E-05,0,229.3121572872,2
[en contra] enrique peña nieto atienda la iniciativa propuesta por la organización con familia,demanda,1,1.65804373637876E-18,0,2.5,11
[en contra] enrique peña nieto dé marcha atrás para modificar el artículo cuarto constitucional que presentó al senado para permitir los matrimonios del mismo sexo,demanda,1,2.13144421018043E-18,0,2.5,11
[en contra] entrada al país de semillas transgénicas,demanda,1,0.0001172446,0,308.0630952381,2
[en contra] entrega de apoyos suficientes para que ejidos y comunidades –que abarcan 70 por ciento de la propiedad de la tierra– aumenten la productividad agropecuaria,demanda,1,0.000009655,0,256.4753968254,2
"[en contra] en zacatecas han secuestrado a dirigentes y productores, han robado transformadores y líneas de electricidad costosísimas y no pasa nada. en méxico no hay autoridad",demanda,1,2.58919754710031E-06,0,253.9857142857,2
[en contra] evaluación docente por reforma educativa,demanda,9,0.0342561367,2220.1680349732,326.2611111111,2
[en contra] evaluación punitiva por reforma educativa,demanda,1,0.0065119759,0,283.5607142857,2
[en contra] exámenes que aplica la sep para ascender a puestos directivos,demanda,4,9.24013227648124E-05,2,266.0527777778,2
"[en contra] expropiaciones de tierra ejidal con motivo de las reformas energética y del campo, ofrecida y comprometida por el presidente enrique peña nieto desde marzo de 2014, y que no se ha hecho absolutamente nada",demanda,1,7.11429119235111E-06,0,271.2206349206,2
"[en contra] fallo de la sala de la suprema corte de justicia de la nación, el cual les negó la posibilidad de ser contratados por la comisión federal de electricidad (cfe) en calidad de patrón sustituto",demanda,1,3.34937939872996E-05,0,279.7845238095,2
"[en contra] falta de atención a proyectos productivos a pequeños agricultores, ya que existe inequidad en la distribución de los casi 86 mil millones de pesos que maneja la dependencia, que en su mayoría van a parar a productores de altos ingresos y a las empresas monopólicas del sector agroalimentario",demanda,2,1.57443124499167E-05,0.5,276.0607142857,2
[en contra] falta de pago de horas extras y descuentos injustificados,demanda,1,1.98918580808857E-18,0,3,19
[en contra] feminicidios,demanda,3,0.000168199,12006.5971027028,307.894047619,2
[en contra] fin del acaparamiento de tierras por parte de empresas agroindustriales,demanda,1,2.01493488166166E-06,0,245.0595238095,2
[en contra] gobernador controle los miles de millones de pesos que aportan los 25 mil trabajadores al instituto de crédito,demanda,1,1.50723944465555E-18,0,4.6666666667,10
[en contra] gobernador ha militarizado el estado de facto,demanda,1,0.000009232,0,239.9650793651,2
[en contra] gobierno de enrique peña nieto,demanda,1,0.000071811,0,291.8452380952,2
[en contra] gobierno federal derogue la reforma educativa,demanda,1,0.0065119759,0,283.5607142857,2
[en contra] gobierno federal ha incumplido su palabra empeñada respecto de que promovería una reforma al campo y ha olvidado la mesa de diálogo que tenía con el sector,demanda,1,7.3263647251862E-06,0,270.9373015873,2
[en contra] homologación de las leyes secundarias de la reforma educativa,demanda,1,0.0002655943,0,284.9436507937,2
"[en contra] hostigamientos por parte de autoridades municipales, así como de las empresas mineras, a las que acusaron incluso de contratar sicarios y golpeadores",demanda,1,2.55455436633082E-07,0,238.3008297258,2
[en contra] hostigamiento y amenazas recibidas por parte representantes secretaría educación coahuilense,demanda,1,0.0009110285,0,283.223015873,2
"[en contra] implementación del pago por hora en méxico, la legalización de la tercerización, la flexibilización de los contratos y la depauperización de las condiciones laborales de los trabajadores",demanda,1,0.0001169114,0,293.1674603175,2
[en contra] imposición de la reforma laboral,demanda,1,0.000199157,0,294.6107142857,2
"[en contra] impunidad que persiste en torno del ex gobernador de sonora, eduardo bours; de la socia fundadora de la guardería abc, marcia matilde gómez del campo, prima de margarita zavala, esposa de felipe calderón, y de juan molinar horcasitas, ex director del imss",demanda,1,2.8829303082117E-06,0,235.5706349206,2
[en contra] incremento impuestos en la iniciativa ley ingresos,demanda,1,0.0006503744,0,293.5551587302,2
[en contra] inseguridad en acapulco,demanda,1,0.000608466,0,301.928968254,2
[en contra] instalación de megaproyectos que depredan el medio ambiente,demanda,1,0.0001172446,0,308.0630952381,2
[en contra] instalación de mesa de diálogo con diputados locales,demanda,1,0.0065337938,0,283.8107142857,2
[en contra] intención de reformar la ley del instituto de crédito para los trabajadores al servicio del gobierno del estado,demanda,1,2.57424313270435E-18,0,4.1666666667,10
[en contra] intereses de monsanto en el maíz mexicano,demanda,1,4.99789399820638E-07,0,213.4659451659,2
[en contra] irregularidades por más de 700 millones de pesos en el manejo del fondo social de apoyo al pensionado,demanda,1,3.57302213842012E-05,0,286.4003968254,2
[en contra] irregularidades tanto en la integración del expediente como en el proceso,demanda,1,9.93236081306344E-07,0,239.4912698413,2
"[en contra] junta de gobierno ordenó cancelar a partir del 3 de junio los pagos a todos los jubilados y pensionados de la institución, medida que calificaron de ilegal y violatoria de los dos contratos colectivos de trabajo",demanda,1,5.86916953887346E-19,0,2,17
[en contra] laboral en materia educativa (reforma educativa),demanda,7,0.0002444165,7,233.0621572872,2
[en contra] la falta de pago en las quincenas,demanda,1,0.0004286485,0,315.575,2
"[en contra] la imposición, el autoritarismo, la violencia y la exclusión que caracterizan al régimen político mexicano",demanda,1,0.0003405213,0,299.7932539683,2
[en contra] la privatización petróleo y sector energético en la propuesta reforma constitucional,demanda,1,0.0006503744,0,293.5551587302,2
[en contra] la reestructuración del instituto estatal de educación publica de oaxaca (ieepo),demanda,1,0.0047120313,0,324.1753968254,2
[en contra] la reforma educativa es ’laboral’ y busca acabar con la enseñanza publica,demanda,1,0.0001051357,0,254.6067460317,2
[en contra] ley de servicio profesional docente (reforma educativa),demanda,2,0.0053966782,2745.8572025999,343.6313492063,2
"[en contra] ley de telecomunicaciones, que se propone aniquilar los medios comunitarios, pues las emisoras que no tengan permiso para ser radio comunitaria serán desmanteladas, y a las que se los otorguen solamente tendrán 20 vatios de potencia",demanda,1,0.0003321687,0,279.8166666667,2
[en contra] leyes secundarias reforma educativa,demanda,1,0.0040513139,0,324.0563492063,2
[en contra] ley general del agua,demanda,1,7.1142911923498E-06,0,271.2206349206,2
"[en contra] linchamiento mediático y de sectores empresariales contra los opositores a la reforma educativa, que busca generar condiciones para dar una salida represiva",demanda,1,0.0017915001,0,311.9968253968,2
[en contra] más de 70 mil migrantes que se estima de manera conservadora han desaparecido en los últimos 10 años en su paso por el territorio nacional,demanda,1,2.21873034350677E-18,0,8.0833333333,6
"[en contra] mejores condiciones de vida para estudiantes, obreros, amas de casa y campesinos",demanda,1,0.0002404768,0,317.0984126984,2
"[en contra] minutas no cumplidas, becas, uniformes, calzado, por la gran situación de pobreza y marginación del estado",demanda,1,0.0085634795,0,300.6047619048,2
[en contra] modificación de la ley de educación local por la reforma educativa,demanda,1,0.0065119759,0,283.5607142857,2
[en contra] modificación del artículo 4 constitucional para entregar la salud pública a la iniciativa privada,demanda,1,5.45224193282483E-05,0,274.0869047619,2
[en contra] modificaciones en el sistema de pensiones,demanda,1,0.0002404768,0,317.0984126984,2
"[en contra] muerte del profesor david gemayel ruiz estudillo, durante el enfrentamiento en ocozocoautla",demanda,1,0.0066485662,0,287.6428571429,2
[en contra] negociaciones en lo oscurito,demanda,1,0.0002597832,0,294.2496031746,2
[en contra] nulo avance para dar con el paradero de sus parientes,demanda,1,5.74795928962319E-07,0,220.2904761905,2
[en contra] órdenes de aprehensión contra los padres de los desaparecidos,demanda,1,0.001173505,0,309.1277777778,2
[en contra] parodia de camarógrafo de televisa durante toma de rectoría,demanda,1,2.87320612248752E-06,0,235.3206349206,2
[en contra] participar en los procesos de evaluación al desempeño ni a subir evidencias del quehacer profesional,demanda,1,0.0008134391,0,298.8111111111,2
[en contra] permiso de siembra comercial de maíz transgénico en cerca de un millón de hectáreas de sinaloa y tamaulipas,demanda,1,4.9978939981952E-07,0,213.4659451659,2
"[en contra] política del gobierno estatal, que encabeza el panista rafael moreno valle rosas",demanda,1,8.05489402211729E-05,0,288.5115079365,2
[en contra] política económica del gobierno federal que ha propiciado despidos y bajos salarios,demanda,2,0.0007457958,0.1111111111,282.3174603175,2
"[en contra] política que se ha desplegado hacia los pueblos indígenas, la cual consideraron es excluyente y maneja los recursos para lujos y frivolidades",demanda,12,9.43122120922951E-05,13.2,277.9206349206,2
[en contra] políticas económicas de peña nieto (reformas estructurales),demanda,1,1.09723228860137E-05,0,241.498015873,2
[en contra] poner en las mesas la “basura” genéticamente modificada de la compañía monsanto,demanda,1,2.87320612248567E-06,0,235.3206349206,2
[en contra] posible venta de tierras que cambiaron a dominio pleno sean usadas para megaproyectos del gobierno federal,demanda,1,0.000036374,0,284.8444444444,2
[en contra] prácticas antisindicales,demanda,1,0.000003681,0,237.4055555556,2
"[en contra] prácticas irregulares en materia laboral y de sanidad de las cadenas el super, en california, y de la mexicana chedraui, en la ciudad de méxico",demanda,1,9.16250523346672E-05,0,294.2007936508,2
[en contra] presiones políticas y policías para levantar plantón,demanda,1,0.0004284817,0,316.3988095238,2
"[en contra] pretenda, desde el gobierno federal, imponer a juan díaz de la torre, uno de los principales colaboradores de elba esther",demanda,1,0.0011043282,0,317.6992063492,2
[en contra] pretensión de la shcp de descontarles el impuesto sobre la renta en sus prestaciones,demanda,1,9.97977847319469E-06,0,234.4603174603,2
[en contra] primer año de gobierno de enrique peña nieto,demanda,1,0.0003868858,0,307.6035714286,2
"[en contra] privatización de ejidos y comunidades con la expansión de las mineras y empresas eólicas, y contra la siembra de maíz transgénico",demanda,1,5.65813856807836E-05,0,305.7333333333,2
[en contra] privatización del agua,demanda,1,0.0002686838,0,326.3035714286,2
[en contra] privatización del seguro social,demanda,1,1.04665086525681E-05,0,240.998015873,2
[en contra] privatizaciones,demanda,1,0.000947137,0,301.8071428571,2
"[en contra] promulgación de las leyes secundarias de la reforma energética, las cuales no sólo entregan la riqueza nacional a las empresas trasnacionales, sino que abren el camino para el despojo de la tierra en manos de ejidos y comunidades mediante la figura de ocupación temporal e introducen el fracking, procedimiento que contamina el agua y afecta el medio ambiente",demanda,2,1.57443124499135E-05,0.5,276.0607142857,2
[en contra] propuesta para aplicar el impuesto al valor agregado a los alimentos,demanda,2,0.001146294,999.5725586504,328.15,2
[en contra] propuesta segob negociar en cada estado,demanda,1,0.0085634795,0,300.6047619048,2
"[en contra] proyectos mineros, de construcción de hidroeléctricas y de ciudades rurales que pretenden cancelar el futuro de los habitantes de la sierra norte de puebla",demanda,1,7.33236176424616E-06,0,275.2011904762,2
"[en contra] proyectos mineros, eólicos e hidroeléctricos que sólo devastan las regiones",demanda,3,3.98704661606622E-05,0.625,282.8305555556,2
[en contra] que el congreso de la unión no apruebe el uso de la técnica de fractura hidráulica (fracking) porque contaminará el agua y dejará infértil el campo,demanda,2,7.54779576447561E-06,0.125,256.625,2
[en contra] que el poder legislativo apruebe la nueva ley de pensiones del estado,demanda,1,7.16479181908014E-06,0,210.3728354978,2
[en contra] que los partidos políticos sigan elaborando unas leyes que tienen escondidas,demanda,1,0.0005694371,0,282.2305555556,2
[en contra] quiebra fraudulenta de mexicana de aviación,demanda,1,0.0002597832,0,294.2496031746,2
[en contra] realización de elecciones,demanda,6,0.0037655222,7.5997128946,324.6285714286,2
[en contra] rechazan las liquidaciones que ofrece la secretaría del trabajo y previsión social,demanda,1,3.34937939872999E-05,0,279.7845238095,2
[en contra] rechazo a la privatización del servicio del agua,demanda,1,1.65425017326764E-06,0,233.4563492063,2
[en contra] recorte presupuestal al campo,demanda,1,7.11429119235117E-06,0,271.2206349206,2
"[en contra] recurrencia represiva del gobierno de manuel velasco coello y del uso excesivo de la fuerza pública, así como de la actuación de sus funcionarios",demanda,1,8.63180331025561E-07,0,219.9142857143,2
[en contra] reemplazo de docentes disidentes,demanda,1,0.0074168882,0,305.7662698413,2
[en contra] reforma a la ley del instituto del crédito,demanda,1,2.26452870058767E-18,0,4.6666666667,10
[en contra] reforma al contrato colectivo de trabajo,demanda,1,1.04665086525693E-05,0,240.998015873,2
[en contra] reforma educativa,demanda,81,0.2709941741,211837.845403463,478.1535714286,2
[en contra] reforma educativa aprobada por el congreso de la unión,demanda,1,3.43317107129659E-05,0,229.3121572872,2
"[en contra] reforma educativa aprobada por el congreso federal, ante la iniciativa enviada por el gobierno de enrique peña nieto",demanda,1,0.0003516082,0,308.6456349206,2
"[en contra] reforma educativa, laboral y energética",demanda,1,0.0004128338,0,304.1154761905,2
[en contra] reforma educativa promulgada este lunes por el presidente enrique peña nieto,demanda,3,0.0009631527,418.1717345594,336.5369047619,2
"[en contra] reforma educativa y al proceso de evaluación docente, que contempla como uno de sus pilares",demanda,1,0.000344242,0,285.5611111111,2
[en contra] reforma educativa y la evaluación de su gremio,demanda,1,0.0003172349,0,280.7507936508,2
[en contra] reforma educativa y las evaluaciones,demanda,1,3.13783091010417E-06,0,208.1908369408,2
[en contra] reforma educativa y sus leyes secundarias,demanda,2,0.0065339404,4791,285.0273809524,2
[en contra] reforma energética,demanda,3,0.0010282775,978.4672451372,333.925,2
[en contra] reforma energética con la que este gobierno va a entregar lo que queda de soberanía nacional,demanda,1,0.0001604884,0,303.9845238095,2
[en contra] reforma hacendaria,demanda,1,0.0008929849,0,297.8825396825,2
[en contra] reforma laboral,demanda,7,0.0015096892,3556.3558948918,342.6369047619,2
[en contra] reformas aprobadas por los legisladores que privatiza el instituto de crédito para los trabajadores al servicio del gobierno del estado (ictsgem),demanda,1,3.78429183500633E-18,0,4.6666666667,10
[en contra] reformas del politécnico,demanda,1,0.0003708902,0,281.1666666667,2
"[en contra] reformas energética, laboral y reforma educativa",demanda,4,0.0013175171,308.6909509969,327.4333333333,2
[en contra] reformas estructurales,demanda,4,0.0018309983,933.604944275,331.8142857143,2
"[en contra] reformas estructurales, entre ellas la reforma educativa, energética y laboral",demanda,2,0.0008515525,0.25,315.4916666667,2
"[en contra] reformas estructurales impulsadas por el gobierno federal, en el contexto del segundo informe de gobierno del presidente enrique peña nieto",demanda,1,0.0003380586,0,284.9277777778,2
"[en contra] reformas estructurales, por ser contrarias al pueblo y al interés nacional (reforma educativa, laboral y energética)",demanda,1,0.000071811,0,291.8452380952,2
"[en contra] reformas estructurales, principalmente la reforma educativa",demanda,1,0.0002664536,0,284.976984127,2
"[en contra] reformas estructurales (reforma educativa, laboral y energética)",demanda,1,0.0065119759,0,283.5607142857,2
[en contra] reformas estructurales y la política económica del gobierno federal,demanda,1,0.0003707787,0,281.4507936508,2
[en contra] reformas impulsadas por peña nieto,demanda,1,0.000006061,0,240.2888888889,2
"[en contra] remodelación del jardín guerrero, realizada por el ayuntamiento, ya que la obra es innecesaria: la ""modernización"" de esa plaza, en el centro histórico de la capital, romperá la imagen urbana de la zona, que incluye monumentos y edificios considerados por la unesco patrimonio cultural de la humanidad",demanda,1,1.3124294936751E-18,0,2,1
[en contra] represión a los maestros disidentes,demanda,1,0.0012578507,0,303.078968254,2
[en contra] represión contra el movimiento magisterial que se opone a la evaluación docente,demanda,1,0.0074449785,0,306.0162698413,2
[en contra] represión contra las bases que desobedecen las nuevas normas,demanda,2,0.0011364609,10.0640847755,305.6503968254,2
[en contra] represión contra los compañeros de la sección 22 del cnte (en oaxaca),demanda,1,0.0066263651,0,287.3928571429,2
[en contra] represión contra los grupos civiles que se oponen a sus proyectos,demanda,1,0.000947137,0,301.8071428571,2
[en contra] represión de los estudiantes de la escuela normal rural de ayotzinapa,demanda,1,0.0003812877,0,315.1416666667,2
[en contra] represión en contra del movimiento magisterial que se opone a la evaluación docente,demanda,1,0.0009672196,0,284.4563492063,2
[en contra] represiones y agresiones violentas por el gobierno,demanda,1,0.0004286485,0,315.575,2
[en contra] repudio a las reformas estructurales,demanda,1,0.0006113914,0,306.5261904762,2
[en contra] retraso del pago de salarios,demanda,1,0.0004974919,0,320.7714285714,2
[en contra] retraso en el pago de sus finiquitos y jubilaciones,demanda,1,6.31094296151217E-06,0,216.8502164502,2
"[en contra] reunión de la conferencia permanente de congresos locales, que comienza hoy en esta ciudad con la presencia de 500 legisladores locales de distintos estados, la mayor parte del pri",demanda,1,1.09723228860124E-05,0,241.498015873,2
"[en contra] revisar la propuesta del convenio bilateral de transporte aéreo entre méxico y estados unidos antes de enviarlo al senado para su ratificación, a fin de garantizar igualdad de operación para la industria mexicana",demanda,1,2.57541435745882E-05,0,246.1178571429,2
[en contra] se abran las puertas de las televisoras para que los trabajadores de la educación den su palabra y expresen lo que realmente pasa en el país y en el estado con el movimiento magisterial; que dejen de fomentar el linchamiento social contra los docentes y la sociedad escuche la verdad,demanda,1,0.0074168882,0,305.7662698413,2
[en contra] se aprueben las iniciativas de normas reglamentarias referentes a la reforma educativa,demanda,1,0.0008929849,0,297.8825396825,2
"[en contra] secuestro y asesinato del maestro odilón martínez arroyo, director de la secundaria técnica industrial raúl isidro burgos",demanda,1,0.0003126777,0,283.1107142857,2
[en contra] seguro universal,demanda,1,5.45224193282475E-05,0,274.0869047619,2
[en contra] sesgo informativo y la política editorial de agresión y desprestigio de televisa y tv azteca contra el movimiento que se opone a la reforma educativa,demanda,1,0.005363724,0,339.6742063492,2
"[en contra] sistemática violación de los derechos humanos que sufren decenas de miles de indocumentados, principalmente de centroamérica, que buscan llegar cada año a estados unidos en busca de mejores oportunidades de vida y, otras veces, huyendo también de la violencia en sus países",demanda,1,2.19469919106527E-18,0,8.0833333333,6
[en contra] suspender pagos por cerrera magisterial en la quincena pasada (reforma educativa),demanda,1,5.98596410905954E-05,0,247.2234126984,2
[en contra] televisa imponga reformas estructurales,demanda,1,2.8732061224861E-06,0,235.3206349206,2
"[en contra] un operador auxiliar de la empresa estrella de oro lesionó a un integrante del frente en la caseta de palo blanco, cuando se apoderaban de autobuses",demanda,1,0.0002846779,0,285.226984127,2
"[en contra] uso del aparato policiaco-militar y judicial empleado contra la policía comunitaria y la población de aquila, michoacán, que evidencia el compromiso del gobierno federal con las empresas trasnacionales que saquean los recursos minerales de nuestro pueblo dejándolo en la miseria y por encima de ello se le reprime, encarcela y criminaliza",demanda,12,9.43122120923071E-05,13.2,277.9206349206,2
[en contra] violación de derechos laborales,demanda,1,4.82307636967736E-05,0,221.8240981241,2
[en contra] violencia,demanda,5,0.0009252218,1.1111111111,304.0869047619,2
[en contra] violencia contra las bases de apoyo del ejército zapatista de liberación nacional,demanda,1,2.70131283063813E-18,0,2.5,13
[en contra] violencia ejercida por las policías federal y estatal en contra de los maestros y pobladores de oaxaca (reforma educativa),demanda,1,0.00012852,0,301.6547619048,2
[en contra] violencia en oaxaca (hechos ocurridos en nochixtlán),demanda,1,0.0009369331,0,299.0583333333,2
[en contra] violencia hacia los migrantes centroamericanos que pasan por nuestro país,demanda,1,2.29928919309878E-18,0,8.0833333333,6
[en contra] visita del presidente barack obama por ser el representante de la oligarquía mundial y el principal promotor del neoliberalismo y sus reformas estructurales,demanda,1,0.0024650862,0,307.9642857143,2
